Latitude,Longitude,Slide_Name,State,Material Involved,Movement Type,Initiation_Year,History_date
11.543214,76.154,Arepetta Tea Estate-2,Kerala,Debris,Slide,2008,
11.543583,76.013528,Sugandhagiri 2nd unit 6,Kerala,Debris,Flow,0,
11.543631,76.122139,Kadoor-10 Number,Kerala,Debris,Slide,2009,
11.543989,76.1553,Arepetta Tea Estate-1,Kerala,Debris,Slide,0,
11.544128,76.055258,Thalimala Ayisha 2,Kerala,Debris,Slide,0,
11.544167,75.939722,Attikod estate,Kerala,Debris,Slide,0,
11.544592,76.178569,,Kerala,Soil,Slide,0,
11.544722,75.936667,Sankaran puzha,Kerala,Rock,Slide,0,
11.544833,76.011694,Sugandhagiri 2nd unit 2,Kerala,Debris,Flow,0,
11.544944,76.044917,Thalimala charity bridge,Kerala,Rock,Slide,0,
11.545028,76.010833,Sugandhagiri 2nd unit 1,Kerala,Rock,Slide,0,
11.545167,76.043198,Ayisha plantation1,Kerala,Rock,Slide,0,
11.545375,76.155881,Arepetta Tea Estate,Kerala,Debris,Slide,0,
11.546028,76.046303,Thalimala Ayisha1,Kerala,Debris,Slide,0,
11.546194,76.008861,Sugandhagiri 2nd unit 5,Kerala,Debris,Flow,0,
11.547167,76.224153,Mupainad,Kerala,Soil,Slide,2007,
11.547694,76.009222,Sugandhagiri 2nd unit 4,Kerala,Debris,Flow,0,
11.547778,76.008778,Sugandhagiri 2nd unit 3,Kerala,Debris,Flow,0,
11.548056,75.926944,Kakkayam hairpin,Kerala,Rock,Slide,2014,
11.548056,75.927222,Kakkayam hairpin,Kerala,Debris,Flow,2007,
11.548194,76.207722,Padivayal,Kerala,Debris,Slide,0,
11.548333,75.926667,Kakkayam hairpin,Kerala,Debris,Slide,2007,
11.548611,75.926944,Kakkayam hairpin,Kerala,Rock,Slide,0,
11.54888,76.39166,Vythiri 2,Kerala,Rock,Slide,0,
11.549,76.002583,Sugandhagiri 3rd unit,Kerala,Debris,Flow,0,
11.549444,75.896111,Kakkayam,Kerala,Debris,Fall,0,
11.5495,75.9143,KakkaKam to kkayam Dam road slide_5,Kerala,Rock,Slide,0,
11.5495,75.9143,KakkaKam to kkayam Dam road slide_5,Kerala,Rock,Slide,0,
11.549694,76.055778,Thalimala ayisha 3,Kerala,Rock,Slide,0,
11.55,75.919167,Kakkayam,Kerala,Debris,Slide,0,
11.55,76.0386,Vythiri 3,Kerala,Rock,Slide,0,
11.55,76.43,Nellakottai Cut slope,Tamil Nadu,Debris,Slide,0,
11.55,76.43,Nellakottai stream bank failure,Tamil Nadu,Debris,Slide,0,
11.55,76.41,,Tamil Nadu,Debris,Slide,0,
11.550339,76.136878,Mappilathottam,Kerala,Debris,Slide,2009,
11.55055,76.035,Pookod-Pozhuthana Rd,Kerala,Rock,Slide,0,
11.551778,75.916111,Kakkayam hairpin,Kerala,Rock,Slide,1984,
11.552222,75.904722,Kakkayam,Kerala,Rock,Slide,0,
11.552333,76.101278,Erumakolli 1,Kerala,Debris,Flow,0,
11.552339,76.101264,Near road Jn towards Erumakolli School,Kerala,Debris,Slide,2015,
11.552539,76.0895,Near Chembera parking area,Kerala,Debris,Slide,1961,
11.552778,76.038889,Vythiri busstand,Kerala,Debris,Slide,0,
11.552833,75.998972,Sugandhagiri 4th unit 1,Kerala,Debris,Flow,0,
11.553164,76.085942,Chembera,Kerala,Debris,Slide,2015,
11.553283,76.101244,Chembera 22,Kerala,Debris,Slide,2008,
11.5535,76.086278,Chembra peak 1,Kerala,Debris,Flow,0,
11.553583,75.996028,Sugandhagiri 4th unit 2,Kerala,Rock,Slide,0,
11.553778,76.089389,Chemra peak 2,Kerala,Rock,Slide,0,
11.554086,76.097822,Chembera2,Kerala,Debris,Slide,0,
11.554256,76.0928,Chembera1,Kerala,Debris,Slide,1961,
11.5543,76.127939,Kunnamangalam vayal,Kerala,Debris,Subsidence,2007,
11.554431,76.131517,Meppadi-Near Market,Kerala,Debris,Slide,0,
11.554556,76.090528,Erumakolli 3,Kerala,Debris,Flow,0,
11.554583,76.094833,Erumakolli 2,Kerala,Rock,Slide,0,
11.5548,76.083589,Near Chembera Watch tower,Kerala,Debris,Slide,2015,
11.555083,76.001472,Chennayakavala 4,Kerala,Debris,Slide,0,
11.555278,75.908611,Kakkayam hairpin,Kerala,Debris,Flow,0,
11.555806,76.001417,Chennayakavala 3,Kerala,Debris,Slide,0,
11.556389,75.813611,Chembra,Kerala,Rock,Slide,0,
11.556667,75.918889,Kakkayam hairpin,Kerala,Rock,Slide,0,
11.556833,76.129639,Meppadi PHC,Kerala,Debris,Slide,0,
11.556978,76.198161,Kadamad,Kerala,Soil,Slide,2015,
11.557,75.9132,KakkaKam to kkayam Dam road slide_4,Kerala,Debris,Slide,0,
11.55711,75.913033,"KakkaKam to kakkayam Dam road
slide_2",Kerala,Debris,Slide,0,
11.557222,75.910278,Kakkayam hairpin,Kerala,Rock,Fall,0,
11.557222,75.916611,Kakkayam hairpin,Kerala,Debris,Slide,1984,
11.557389,75.998472,Chennayakavala 1,Kerala,Debris,Slide,0,
11.55746,76.912113,"KakkaKam to kakkayam Dam road
slide_1",Kerala,Debris,Slide,0,
11.557778,75.916111,Kakkayam hairpin,Kerala,Debris,Slide,1984,
11.558333,75.795,Vengappatta,Kerala,Debris,Slide,0,
11.558333,76.0375,Vythiri 1,Kerala,Rock,Slide,0,
11.558611,75.899167,Kuttali,Kerala,Debris,Slide,0,
11.55875,76.001361,Chennayakavala 2,Kerala,Rock,Flow,0,
11.559383,76.135828,Poothakolly,Kerala,Debris,Slide,0,
11.559564,76.136561,Poothakolly-2,Kerala,Debris,Slide,1961,
11.560225,76.136717,Poothakolly-1,Kerala,Debris,Slide,0,
11.560278,75.916111,Kakkayam hairpin,Kerala,Soil,Slide,0,
11.56103,75.91486,KakkaKam to kkayam Dam road slide_3,Kerala,Rock,Slide,0,
11.561111,76.128583,Kunnumangalam kunnu,Kerala,Soil,Flow,0,
11.561389,75.929722,Attikod estate,Kerala,Debris,Flow,1994,
11.562956,76.132781,,Kerala,Debris,Slide,0,
11.563889,75.899722,Kakkayam hairpin,Kerala,Debris,Slide,0,
11.564583,76.009056,kalloor,Kerala,Debris,Slide,0,
11.565806,76.118333,82,Kerala,Debris,Slide,0,
11.566111,76.03111,Vythiri Pozhuthana Rd,Kerala,Rock,Slide,0,
11.566122,76.054333,Chelode estate,Kerala,Rock,Slide,0,
11.566583,76.043389,Chelode 1,Kerala,Debris,Slide,0,
11.566694,76.117778,Kappamkolli,Kerala,Soil,Slide,0,
11.566717,76.115653,Meppadi-46,Kerala,Soil,Slide,0,
11.5675,75.898889,Kakkayam hairpin,Kerala,Debris,Slide,0,
11.567777,76.028333,12th bridge,Kerala,Rock,Slide,0,
11.568611,76.019722,Pozhuthana 3,Kerala,Rock,Slide,0,
11.56875,76.043972,Chelode 2,Kerala,Rock,Flow,0,
11.568888,76.126666,Chembothara,Kerala,Debris,Slide,0,
11.568944,76.080278,Odathodu temple,Kerala,Rock,Flow,0,
11.569444,76.019166,Pozhuthana 2,Kerala,Rock,Slide,0,
11.571278,76.044167,Chelode 3,Kerala,Debris,Slide,0,
11.572056,76.077556,Odathode,Kerala,Debris,Slide,0,
11.572944,76.045,Chelode 4,Kerala,Debris,Slide,0,
11.577869,76.060242,,Kerala,Soil,Slide,0,
11.578055,76.110833,Kottavayal,Kerala,Debris,Slide,0,
11.579583,76.094083,Mangavayal,Kerala,Soil,Creep,0,
11.580555,76.0625,Vellaramkunnu 7,Kerala,Rock,Slide,0,
11.581167,76.095472,Mangavayal 2,Kerala,Debris,Slide,0,
11.581388,76.062777,Vellaramkunnu 6,Kerala,Rock,Slide,0,
11.582222,76.063055,Vellaramkunnu 5,Kerala,Rock,Slide,0,
11.583722,76.195,Narikundu 3,Kerala,Debris,Slide,0,
11.58425,76.195889,Narikundu 2,Kerala,Debris,Slide,0,
11.584278,76.067917,Vellaram kunnu 1,Kerala,Debris,Slide,0,
11.584306,76.050833,Sreepuram ST colony 1,Kerala,Debris,Slide,0,
11.584556,76.038361,Chundel estate 3,Kerala,Debris,Slide,0,
11.584778,76.034278,Ammara anganvadi,Kerala,Debris,Slide,0,
11.585,76.06333,Vellaramkunnu 4,Kerala,Rock,Slide,0,
11.585167,76.047861,Sreepuram ST colony 3,Kerala,Debris,Slide,0,
11.585194,76.039,Chundel estate 2,Kerala,Debris,Slide,0,
11.5855,76.038333,Chundel estate 4,Kerala,Debris,Flow,0,
11.585556,76.048306,Sreepuram ST colony 2,Kerala,Debris,Slide,0,
11.58583,76.018055,Pozhuthana 1,Kerala,Rock,Slide,0,
11.588728,76.018258,,Kerala,Debris,Slide,0,
11.590028,76.2085,Narikundu 1,Kerala,Debris,Slide,0,
11.591111,76.068333,Vellaramkunnu 3,Kerala,Rock,Slide,0,
11.591389,76.088,Manjalamkolli,Kerala,Soil,Subsidence,0,
11.592694,76.037361,Anoth 1,Kerala,Rock,Slide,0,
11.593167,76.034417,Anoth 2,Kerala,Soil,Slide,0,
11.594833,76.080028,Chuzhali,Kerala,Debris,Slide,0,
11.596528,76.028273,Chenamala 3,Kerala,Debris,Slide,0,
11.597833,76.015028,Achoor,Kerala,Rock,Slide,0,
11.598889,75.823889,Peruvannamoozhi,Kerala,Debris,Flow,0,
11.599166,76.084166,Kalpetta ESI,Kerala,Debris,Slide,0,
11.600278,75.819722,Peruvannamoozhi,Kerala,Debris,Slide,0,
11.601694,76.069083,Chenamala 1,Kerala,Debris,Slide,0,
11.601778,76.069944,Chenamala 2,Kerala,Debris,Slide,0,
11.604167,75.857222,Muthucadu,Kerala,Debris,Flow,2010,
11.605556,76.052417,Vellaram kunnu 2,Kerala,Debris,Flow,0,
11.6066,76.0077,Achoor (6th mile) Landslide,Kerala,Soil,Slide,0,
11.613778,75.997056,Idiyamvayal,Kerala,Debris,Flow,0,
11.613889,75.813611,Peruvannamoozhi,Kerala,Debris,Slide,0,
11.614889,76.065944,Edaguni,Kerala,Soil,Subsidence,0,
11.623222,76.106417,Kolpara_Govindan,Kerala,Debris,Flow,0,
11.624944,76.1033,Edapetti,Kerala,Debris,Flow,0,
11.625503,76.10069,Kolpara,Kerala,Debris,Flow,0,
11.6275,75.817222,Chembanode,Kerala,Debris,Slide,0,
11.627778,76.027861,Thekumthara,Kerala,Soil,Slide,0,
11.628889,75.831944,Kombancode,Kerala,Debris,Flow,2007,
11.630833,75.959167,Ladysmith reserved forest,Kerala,Debris,Flow,2004,
11.631666,76.193055,Kallaramkula,Kerala,Rock,Slide,0,
11.631778,75.987944,Ettamvayal 1,Kerala,Rock,Slide,0,
11.631944,75.987444,Ettamvayal 2,Kerala,Rock,Slide,0,
11.632222,75.947778,Ladysmith reserved forest,Kerala,Debris,Flow,2008,
11.632778,75.955,Ladysmith reserved forest,Kerala,Debris,Slide,2007,
11.633333,75.856667,Alampara,Kerala,Rock,Flow,2013,
11.636239,76.201533,Kumbleri-Ambalavayal,Kerala,Rock,Slide,0,
11.636389,75.870833,Randajali puzha,Kerala,Debris,Slide,0,
11.638056,75.850833,Rubber Estate,Kerala,Rock,Flow,2013,
11.638333,75.873056,Poozhithodu,Kerala,Rock,Flow,1984,
11.638611,75.856944,Alampara,Kerala,Rock,Flow,1985,
11.639167,75.864444,Puzhithodu,Kerala,Debris,Slide,0,
11.640556,75.855556,Poozhithode,Kerala,Rock,Flow,1984,
11.642778,75.856389,Alampara,Kerala,Rock,Flow,1984,
11.64625,76.030889,Korattapadi,Kerala,Soil,Creep,0,
11.647222,75.847778,Ekkal,Kerala,Debris,Flow,1984,
11.6475,75.846389,Ekkal,Kerala,Debris,Flow,2009,
11.648056,75.857222,Poozhithode KSEB,Kerala,Debris,Flow,2013,
11.648611,75.827778,Nellikunnu,Kerala,Debris,Flow,2007,
11.65,75.874722,Puzhithodu,Kerala,Debris,Slide,2007,
11.650278,75.874167,Puzhithodu,Kerala,Debris,Flow,2007,
11.650556,75.873056,Puzhithodu,Kerala,Rock,Slide,2007,
11.650556,75.873889,Puzhithodu,Kerala,Debris,Flow,2007,
11.650833,75.871667,Puzhithodu,Kerala,Debris,Flow,2007,
11.655833,75.843889,Nellikunnu,Kerala,Debris,Flow,2012,
11.664722,75.843611,Pambukodu,Kerala,Debris,Flow,2009,
11.666667,75.833611,Vattippana,Kerala,Debris,Flow,1974,
11.666667,75.833611,Vattippana,Kerala,Debris,Flow,1984,
11.666667,75.857778,Anjippara,Kerala,Debris,Flow,2008,
11.666886,75.8525,Kaipumala,Kerala,Debris,Slide,2007,
11.668528,75.96925,Naimoola,Kerala,Rock,Slide,0,
11.668611,75.967778,Kottalakunnu,Kerala,Debris,Flow,2004,
11.67075,75.936833,Kapikalam,Kerala,Debris,Flow,0,
11.670833,75.811111,Vattippana,Kerala,Rock,Slide,2004,
11.670833,75.878056,Kadanthrapuzha,Kerala,Debris,Slide,2007,
11.673056,75.934722,Banasuramala,Kerala,Rock,Flow,1992,
11.673056,75.840833,Pasukadavu,Kerala,Debris,Slide,1994,
11.673889,75.967778,Putiyanirathu,Kerala,Soil,Subsidence,2006,
11.673889,75.841667,Mulavithottumala,Kerala,Debris,Flow,1984,
11.678611,75.821111,Muttathiplavu,Kerala,Rock,Slide,0,
11.678889,75.893056,Kammukutty coffee plantation,Kerala,Debris,Slide,2007,
11.680556,75.937222,Padinjarethara forest,Kerala,Debris,Flow,2007,
11.681944,75.808056,Chathampadam,Kerala,Debris,Slide,0,
11.682222,75.894167,Kadanthrapuzha,Kerala,Debris,Slide,2007,
11.682778,75.943611,Narrikal,Kerala,Rock,Flow,2007,
11.683056,75.943611,Padinjarethara forest,Kerala,Debris,Flow,2007,
11.685,75.942222,Himagiri estate,Kerala,Soil,Subsidence,2006,
11.688611,75.944722,Varampatta,Kerala,Rock,Fall,2011,
11.691667,75.777222,Hanumanmala,Kerala,Debris,Slide,1984,
11.691778,75.943111,Chiriyanaripara,Kerala,Debris,Flow,0,
11.6925,75.806389,Nagampara,Kerala,Rock,Slide,2014,
11.6925,75.806389,Chattankottunada,Kerala,Debris,Slide,2014,
11.6941,75.9371,Valaramkunnu Landslide,Kerala,Debris,Slide,0,
11.696944,75.8075,Chathanamkotunada,Kerala,Debris,Flow,1984,
11.699598,75.772301,Mundyod mala,Kerala,Rock,Slide,1984,
11.7013,75.9359,Veetikunnu Landslide,Kerala,Rock,Slide,0,
11.7034,75.9369,Pulipparakunnu Landslide,Kerala,Debris,Flow,0,
11.703473,75.829247,Puthenpeedika,Kerala,Rock,Flow,2009,
11.704444,75.788438,Karingad,Kerala,Debris,Slide,1995,
11.705278,75.940278,Perigula,Kerala,Rock,Flow,1999,
11.705823,75.830149,Edathakunnu,Kerala,Rock,Flow,1984,
11.706389,75.761111,Mundyod mala,Kerala,Rock,Flow,0,
11.706667,75.936389,Pullinjal,Kerala,Rock,Flow,1991,
11.711389,75.798611,Puthampara,Kerala,Debris,Slide,2008,
11.715556,75.765833,Mundyod mala,Kerala,Rock,Slide,0,
11.715833,75.766111,Mundyod mala,Kerala,Rock,Flow,0,
11.715833,75.770278,Karingad,Kerala,Debris,Slide,0,
11.7175,75.815278,Iruttuvalavu,Kerala,Rock,Flow,2014,
11.720833,75.806944,Kunnamthottam,Kerala,Debris,Flow,1984,
11.721667,75.8925,Priyadarshini,Kerala,Rock,Flow,2012,
11.721944,75.8975,Purrimudi,Kerala,Rock,Flow,2011,
11.722222,75.809167,Kunnamthottam,Kerala,Rock,Slide,0,
11.722778,75.7725,Karingad,Kerala,Debris,Flow,2009,
11.723056,75.799722,Kaarimunda,Kerala,Debris,Slide,2008,
11.723611,75.809444,Pakramthalam 4th hairpin,Kerala,Debris,Slide,2009,
11.726111,75.798889,Choorani,Kerala,Debris,Slide,1995,
11.726389,75.812222,Pakramthalam 5th hairpin,Kerala,Debris,Slide,2014,
11.729444,75.813889,Pakramthalam 10th curve,Kerala,Debris,Flow,2009,
11.731667,75.764722,Kappil,Kerala,Soil,Flow,2007,
11.732778,75.8025,Chappamala,Kerala,Debris,Flow,2013,
11.735833,75.828333,Manappadu,Kerala,Debris,Flow,2007,
11.736611,76.27,Pallivayal,Kerala,Rock,Slide,0,
11.747778,75.790556,Valut,Kerala,Rock,Fall,2007,
11.751803,75.920864,Thettamala,Kerala,Debris,Slide,0,
11.759833,76.014583,Kottayatukunnu,Kerala,Soil,Spread,0,
11.768833,76.002667,Thonichal,Kerala,Debris,Slide,0,
11.781242,75.715686,Chittari,Kerala,Debris,Flow,1998,
11.786389,75.902964,Adayil,Kerala,Debris,Slide,2015,
11.786736,75.703153,Abhayagiri,Kerala,Debris,Flow,1998,
11.789481,75.784236,Valia Panome,Kerala,Debris,Flow,0,
11.794806,75.695872,Abhayagiri (Chakkiyad),Kerala,Debris,Flow,1996,
11.798486,75.685531,Narikottumala,Kerala,Debris,Flow,2003,
11.801975,75.907781,Kottukulli,Kerala,Debris,Slide,0,
11.8112,75.91385,Paloot Coloney,Kerala,Debris,Slide,2004,
11.811678,75.929156,Chandanakuzhi,Kerala,Debris,Slide,2004,
11.812206,75.901883,Edattana Koshale,Kerala,Debris,Slide,1958,
11.812283,75.931206,Venmoni-Katimala Rd,Kerala,Debris,Slide,2004,
11.813381,75.899742,Edattana Koshale,Kerala,Debris,Slide,1958,
11.817508,76.031861,Mudramoola,Kerala,Debris,Slide,1962,
11.818889,75.910019,Chuliyil,Kerala,Debris,Slide,2004,
11.825406,75.899028,Periya 1,Kerala,Debris,Slide,2010,
11.826019,75.927853,Kannothmala,Kerala,Debris,Slide,2013,
11.8297,75.9298,Thazhe Kunnothmala Landslide,Kerala,Debris,Slide,0,
11.832556,75.969861,New Wayanad Eng. college,Kerala,Debris,Slide,0,
11.834306,75.946917,Katterikunnu,Kerala,Debris,Flow,0,
11.834778,75.936361,Thalapuzha 7,Kerala,Rock,Slide,0,
11.835667,75.889422,Periya,Kerala,Debris,Slide,1976,
11.836444,75.932583,Thalapuzha 8,Kerala,Debris,Slide,0,
11.836583,75.932,Thalapuzha 9,Kerala,Rock,Slide,0,
11.837028,75.940194,Thalapuzha 6,Kerala,Rock,Slide,0,
11.838278,75.9175,Boys town 42 mile,Kerala,Debris,Slide,0,
11.838306,75.926722,Thalapuzha 10,Kerala,Rock,Slide,0,
11.839139,75.943944,Thalapuzha 5,Kerala,Debris,Slide,0,
11.839139,75.925778,Thalapuzha 11,Kerala,Debris,Slide,0,
11.839389,75.955889,Thalapuzha 1,Kerala,Rock,Slide,0,
11.839639,75.915944,Boys town,Kerala,Soil,Slide,0,
11.840444,75.952028,Thalapuzha 2,Kerala,Debris,Slide,0,
11.840611,75.951444,,Kerala,Rock,Slide,0,
11.840667,75.945278,Thalapuzha 4,Kerala,Soil,Slide,0,
11.842194,76.03925,Kuricharmoola colony,Kerala,Soil,Subsidence,0,
11.843739,75.916814,Palchuram,Kerala,Debris,Slide,0,
11.846342,75.915697,Palchuram-Boys town Rd,Kerala,Debris,Slide,0,
11.8475,76.013944,Tachirakolli,Kerala,Debris,Slide,1989,
11.847919,75.819531,,Kerala,Debris,Slide,0,
11.848186,75.915678,Palchuram-Boys town Rd,Kerala,Debris,Slide,2004,
11.849431,75.792311,Nedumpoyil-Mananthavady Rd,Kerala,Debris,Slide,0,
11.850106,75.797714,Nedumpoyil-Mananthavady Rd,Kerala,Debris,Slide,0,
11.8502,75.8592,Chappamala landslip/slump,Kerala,Debris,Slide,0,
11.850508,75.907461,Palchuram,Kerala,Debris,Slide,1995,
11.850967,75.755111,Mudavangodu-24th Mile,Kerala,Debris,Slide,1965,
11.851636,75.910939,Palchuram-Boys town Rd,Kerala,Debris,Slide,2004,
11.8517,75.912286,Palchuram-Boys town Rd,Kerala,Debris,Slide,2004,
11.852275,75.7982,Elapeedika,Kerala,Debris,Slide,0,
11.852914,75.856247,Chappamala debris flow,Kerala,Debris,Flow,0,
11.853167,75.785297,Near 28th Mile,Kerala,Debris,Slide,2014,
11.854789,75.784144,Near Vellara-28th Mile,Kerala,Debris,Slide,0,
11.855547,75.863803,Nelliyodi,Kerala,Debris,Flow,2003,
11.855917,75.675744,Kolattayi,Kerala,Debris,Slide,0,
11.856686,75.678053,Kolayad panchayat,Kerala,Debris,Slide,1978,
11.858356,75.874158,Theeporikunnu-Chembarathi mala,Kerala,Debris,Flow,1980,
11.860389,75.873972,Kandapunam,Kerala,Debris,Slide,2004,
11.860683,75.874097,Kandapunam-1,Kerala,Debris,Slide,0,
11.860844,75.863964,Nelliyodu debris flow,Kerala,Debris,Flow,0,
11.86155,75.814519,Thottikavala-Mankulam Rd,Kerala,Debris,Slide,1996,
11.862047,75.871094,Kandappanam earth slide,Kerala,Soil,Slide,0,
11.863694,75.774333,Thudiyad,Kerala,Debris,Flow,0,
11.864342,75.814706,Thottikavala-Mankulam Rd,Kerala,Debris,Slide,2010,
11.866622,75.890267,Ambayathodu debris slide,Kerala,Debris,Slide,0,
11.867217,75.824861,Madathinkavu,Kerala,Debris,Flow,1997,
11.867225,75.793769,Malayampadi,Kerala,Debris,Slide,2014,
11.867667,75.802511,CT Kavala-Malayampadi Rd,Kerala,Debris,Slide,2008,
11.869411,75.794333,Malayampadi-1,Kerala,Debris,Slide,1978,
11.869542,75.826903,Pottenthodu,Kerala,Debris,Flow,2014,
11.869667,75.757442,Nedumpuramchal,Kerala,Debris,Slide,2015,
11.872861,76.010278,Idinjimala,Kerala,Debris,Slide,0,
11.875272,75.831086,Pottenthodu-1,Kerala,Debris,Slide,1957,
11.879583,76.032611,Panavalli Rd,Kerala,Debris,Slide,0,
11.879906,75.832717,Vengalodi,Kerala,Debris,Slide,2006,
11.883569,75.821064,Madathumkavu,Kerala,Debris,Slide,0,
11.884139,75.783347,Chengome,Kerala,Debris,Slide,0,
11.886719,75.802694,Chengome-Murchilakkavu Rd,Kerala,Debris,Slide,2007,
11.887533,75.804572,Puvathinchola,Kerala,Debris,Slide,0,
11.887897,75.803164,Chengome-Murchilakkavu Rd,Kerala,Debris,Slide,2007,
11.894175,75.856547,Palukachimala Rd,Kerala,Debris,Flow,2004,
11.8942,75.8558,"Kaduvpara, Kottiyoor",Kerala,Rock,Fall,0,
11.898089,75.855908,Palukachimala,Kerala,Debris,Flow,1975,
11.899281,75.838217,Poyyamala-Chettapilavu,Kerala,Debris,Flow,2004,
11.900006,75.836356,Poyyamala,Kerala,Debris,Flow,2004,
11.902147,75.846008,Ottapilavu-Palukachi Rd,Kerala,Debris,Flow,0,
11.902889,76.011806,Tirunelli-Kattikulam Rd-3,Kerala,Soil,Slide,0,
11.903256,75.846667,Ottapilavu-Palukachi Rd,Kerala,Debris,Flow,2014,
11.903667,75.999722,Vellachal,Kerala,Debris,Slide,0,
11.904111,76.016444,Tirunelli-Kattikulam Rd-1,Kerala,Debris,Slide,0,
11.904389,76.01625,Tirunelli-Kattikulam Rd-2,Kerala,Debris,Slide,0,
11.909194,75.999583,Thirunelli 1,Kerala,Soil,Spread,0,
11.910056,75.998889,Thirunelli 2,Kerala,Soil,Slide,0,
11.910208,75.861494,Ventekkumchal-Santigiri Rd 4,Kerala,Debris,Slide,2004,
11.9106,75.861,Santhigiri,Kerala,Debris,Slump,0,
11.912092,75.859483,Kelakkam Creep (Cracks),Kerala,Soil,Creep,0,
11.912678,75.843178,Ventekkumchal-Santigiri Rd 3,Kerala,Debris,Slide,2004,
11.9127,75.8405,"Vendekumchal, Kelakam",Kerala,Rock,Avalanche,0,
11.914067,75.839586,Ventekkumchal-Santigiri Rd 2,Kerala,Debris,Slide,2004,
11.915508,75.836161,Ventekkumchal-Santigiri Rd,Kerala,Debris,Slide,2014,
11.918083,76.016539,Akolli kunnu,Kerala,Debris,Flow,1982,
11.979094,75.647503,Edakkanam Debris Slide,Kerala,Debris,Slide,0,
11.989228,75.779136,Kundumangodu,Kerala,Debris,Flow,2000,
12.004511,75.612503,Vattapara-Thondikkulam,Kerala,Debris,Flow,0,
12.005181,75.756708,Karikkottakari earth slide,Kerala,Soil,Slide,0,
12.009819,75.794356,Rajgiri,Kerala,Debris,Flow,2016,
12.011214,75.778217,Keezhanganan debris flow,Kerala,Debris,Flow,0,
12.011325,75.620589,Aryankod-Kombanpara Road,Kerala,Debris,Slide,2012,
12.016847,75.652422,Kalluvayal,Kerala,Debris,Slide,0,
12.017186,75.653308,Paisalakundam,Kerala,Debris,Slide,1966,
12.019575,75.629022,Vallithala,Kerala,Debris,Subsidence,2004,
12.020208,75.776525,Uruppamkutty debris flow,Kerala,Debris,Flow,0,
12.029033,75.713506,Anapanthi Kavala Cut slope failure,Kerala,Soil,Slide,0,
12.034658,75.701978,Malapottu,Kerala,Debris,Slide,1999,
12.045597,75.780681,Valathod debris flow,Kerala,Debris,Flow,0,
12.0643,75.7608,Parakkamala_1,Kerala,Debris,Slide,0,
12.065167,75.763778,Parakkamala debris flow-3,Kerala,Debris,Flow,0,
12.065842,75.760036,Parakkamala,Kerala,Debris,Slide,2007,
12.068303,75.718081,Koottupuzha,Kerala,Debris,Slide,0,
12.069883,75.586253,Koorattu,Kerala,Debris,Slide,2012,
12.0704,75.7589,Parakkamala_2,Kerala,Debris,Avalanche,0,
12.070419,75.757708,Parakkamala debris flow-2,Kerala,Debris,Flow,0,
12.0709,75.7581,Parakkamala Landslide,Kerala,Debris,Flow,0,
12.070922,75.757614,Parakkamala debris flow-1,Kerala,Debris,Flow,0,
12.072061,75.758556,Parakkamala rock-cum-debris flow,Kerala,Rock,Flow,0,
12.076078,75.788742,Palathinkadavu,Kerala,Debris,Slide,1993,
12.0762,75.7888,Palathumkadavu,Kerala,Debris,Slide,0,
12.088144,75.693306,Arabikulam,Kerala,Debris,Slide,2004,
12.088672,75.690803,Arabikkulam Debris Flow,Kerala,Debris,Flow,0,
12.091031,75.705178,Udeshikunnu,Kerala,Debris,Flow,2016,
12.091708,75.693889,Randamkai Debris Flow,Kerala,Debris,Flow,0,
12.096639,75.631925,Kolittattu-Kurishamala,Kerala,Debris,Slide,0,
12.098556,75.690217,Kalanki rock-cum-debris topple,Kerala,Rock,Topple,0,
12.103539,75.698908,Kalanki (Upper),Kerala,Debris,Slide,2002,
12.103969,75.513517,Nyanmala Kariyamtichal,Kerala,Debris,Subsidence,2015,
12.120367,75.616419,Narukumcheeta,Kerala,Debris,Slide,2004,
12.125175,75.621911,Shimoga Nagar,Kerala,Debris,Flow,2001,
12.126928,75.642314,Thenankayam debris flow,Kerala,Debris,Flow,0,
12.127433,75.608267,1st bridge,Kerala,Debris,Slide,1999,
12.1297,75.628681,Mukkuzhi debris flow,Kerala,Debris,Flow,0,
12.136206,75.585089,Tellikkavala,Kerala,Debris,Flow,2001,
12.137464,75.548964,Kudiyanmala,Kerala,Debris,Flow,1989,
12.137561,75.588283,Vanchiyam Mala,Kerala,Debris,Slide,1977,
12.138353,75.601758,Mavumchal,Kerala,Debris,Slide,0,
12.138544,75.588086,Vanchiyam Mala,Kerala,Debris,Flow,1996,
12.139161,75.5749,Arikamala debris flow,Kerala,Debris,Flow,0,
12.140144,75.567369,Arekamala,Kerala,Debris,Flow,2001,
12.141408,75.622753,Payyavur-Kunjirakulli,Kerala,Debris,Slide,2002,
12.144136,75.521461,Thurumbi,Kerala,Debris,Flow,2008,
12.145369,75.604403,Adampara,Kerala,Debris,Slide,0,
12.145739,75.597869,Adampara,Kerala,Debris,Slide,2000,
12.147497,75.623733,Arinathodu Palam,Kerala,Debris,Slide,2010,
12.147861,75.60595,Madakkoli debris flow,Kerala,Debris,Flow,0,
12.149322,75.588769,Vanchiyam - Paithalmala Road,Kerala,Debris,Slide,2014,
12.156881,75.577453,Paithalmala debris flow,Kerala,Debris,Flow,0,
12.157533,75.556183,Pottemplavu,Kerala,Debris,Flow,2010,
